index,timestamp,temp,hum,description
373,2024-07-16 12:00:00,31.0,62.0,Partly sunny.
374,2024-07-16 13:00:00,31.0,70.0,Partly sunny.
375,2024-07-16 14:00:00,32.0,66.0,Broken clouds.
376,2024-07-16 15:00:00,32.0,66.0,Broken clouds.
377,2024-07-16 16:00:00,32.0,66.0,Partly sunny.
378,2024-07-16 17:00:00,31.0,66.0,Partly sunny.
379,2024-07-16 18:00:00,30.0,62.0,Partly sunny.
380,2024-07-16 19:00:00,30.0,62.0,Partly sunny.
381,2024-07-16 20:00:00,29.0,66.0,Passing clouds.
382,2024-07-16 21:00:00,29.0,66.0,Passing clouds.
383,2024-07-16 22:00:00,29.0,70.0,Passing clouds.
384,2024-07-16 23:00:00,29.0,70.0,Passing clouds.
385,2024-07-17 00:00:00,29.0,74.0,Passing clouds.
386,2024-07-17 01:00:00,29.0,79.0,Passing clouds.
387,2024-07-17 02:00:00,29.0,79.0,Passing clouds.
388,2024-07-17 03:00:00,28.0,74.0,Passing clouds.
389,2024-07-17 04:00:00,28.0,74.0,Passing clouds.
390,2024-07-17 05:00:00,28.0,79.0,Passing clouds.
391,2024-07-17 06:00:00,28.0,79.0,Passing clouds.
392,2024-07-17 07:00:00,28.0,79.0,Passing clouds.
393,2024-07-17 08:00:00,28.0,79.0,Partly sunny.
394,2024-07-17 09:00:00,30.0,70.0,Partly sunny.
395,2024-07-17 10:00:00,30.0,66.0,Partly sunny.
396,2024-07-17 11:00:00,32.0,62.0,Partly sunny.
397,2024-07-17 12:00:00,31.0,62.0,Partly sunny.
398,2024-07-17 13:00:00,30.0,70.0,Broken clouds.
399,2024-07-17 14:00:00,31.0,66.0,Partly sunny.
400,2024-07-17 15:00:00,31.0,66.0,Partly sunny.
401,2024-07-17 16:00:00,31.0,66.0,Partly sunny.
402,2024-07-17 17:00:00,31.0,66.0,Partly sunny.
403,2024-07-17 18:00:00,31.0,62.0,Partly sunny.
404,2024-07-17 19:00:00,30.0,62.0,Partly sunny.
405,2024-07-17 20:00:00,30.0,66.0,Passing clouds.
406,2024-07-17 21:00:00,29.0,66.0,Passing clouds.
407,2024-07-17 22:00:00,28.0,70.0,Passing clouds.
408,2024-07-17 23:00:00,28.0,70.0,Passing clouds.
409,2024-07-18 00:00:00,28.0,74.0,Passing clouds.
410,2024-07-18 01:00:00,28.0,79.0,Passing clouds.
411,2024-07-18 02:00:00,28.0,79.0,Passing clouds.
412,2024-07-18 03:00:00,28.0,74.0,Passing clouds.
413,2024-07-18 04:00:00,27.0,74.0,Passing clouds.
414,2024-07-18 05:00:00,27.0,79.0,Passing clouds.
415,2024-07-18 06:00:00,27.0,79.0,Passing clouds.
416,2024-07-18 07:00:00,27.0,79.0,Passing clouds.
417,2024-07-18 08:00:00,29.0,79.0,Broken clouds.
418,2024-07-18 09:00:00,29.0,70.0,Partly sunny.
419,2024-07-18 10:00:00,30.0,66.0,Partly sunny.
420,2024-07-18 11:00:00,31.0,62.0,Partly sunny.
421,2024-07-18 12:00:00,32.0,62.0,Partly sunny.
422,2024-07-18 13:00:00,32.0,70.0,Broken clouds.
423,2024-07-18 14:00:00,32.0,66.0,Partly sunny.
424,2024-07-18 15:00:00,32.0,66.0,Partly sunny.
425,2024-07-18 16:00:00,32.0,66.0,Partly sunny.
426,2024-07-18 17:00:00,31.0,66.0,Partly sunny.
427,2024-07-18 18:00:00,30.0,62.0,Partly sunny.
428,2024-07-18 19:00:00,30.0,62.0,Partly sunny.
429,2024-07-18 20:00:00,29.0,66.0,Passing clouds.
430,2024-07-18 21:00:00,29.0,66.0,Passing clouds.
431,2024-07-18 22:00:00,28.0,70.0,Passing clouds.
432,2024-07-18 23:00:00,28.0,70.0,Passing clouds.
433,2024-07-19 00:00:00,29.0,74.0,Passing clouds.
434,2024-07-19 01:00:00,29.0,79.0,Passing clouds.
435,2024-07-19 02:00:00,28.0,79.0,Passing clouds.
436,2024-07-19 03:00:00,28.0,74.0,Passing clouds.
437,2024-07-19 04:00:00,28.0,74.0,Passing clouds.
438,2024-07-19 05:00:00,28.0,79.0,Passing clouds.
439,2024-07-19 06:00:00,28.0,79.0,Passing clouds.
440,2024-07-19 07:00:00,28.0,79.0,Passing clouds.
441,2024-07-19 08:00:00,28.0,79.0,Partly sunny.
442,2024-07-19 09:00:00,30.0,70.0,Scattered showers. Partly sunny.
443,2024-07-19 10:00:00,30.0,66.0,Partly sunny.
444,2024-07-19 11:00:00,31.0,62.0,Partly sunny.
445,2024-07-19 12:00:00,31.0,62.0,Partly sunny.
446,2024-07-19 13:00:00,32.0,70.0,Broken clouds.
447,2024-07-19 14:00:00,32.0,66.0,Scattered clouds.
448,2024-07-19 15:00:00,32.0,66.0,Partly sunny.
449,2024-07-19 16:00:00,32.0,66.0,Partly sunny.
450,2024-07-19 17:00:00,32.0,66.0,Partly sunny.
451,2024-07-19 18:00:00,31.0,62.0,Partly sunny.
452,2024-07-19 19:00:00,30.0,62.0,Partly sunny.
453,2024-07-19 20:00:00,29.0,66.0,Passing clouds.
454,2024-07-19 21:00:00,29.0,66.0,Passing clouds.
455,2024-07-19 22:00:00,29.0,70.0,Passing clouds.
456,2024-07-19 23:00:00,29.0,70.0,Passing clouds.
457,2024-07-20 00:00:00,29.0,74.0,Passing clouds.
458,2024-07-20 01:00:00,29.0,79.0,Passing clouds.
459,2024-07-20 02:00:00,28.0,79.0,Passing clouds.
460,2024-07-20 03:00:00,28.0,74.0,Passing clouds.
461,2024-07-20 04:00:00,28.0,74.0,Passing clouds.
462,2024-07-20 05:00:00,28.0,79.0,Passing clouds.
463,2024-07-20 06:00:00,28.0,79.0,Passing clouds.
464,2024-07-20 07:00:00,28.0,79.0,Passing clouds.
465,2024-07-20 08:00:00,29.0,79.0,Broken clouds.
466,2024-07-20 09:00:00,30.0,70.0,Partly sunny.
467,2024-07-20 10:00:00,31.0,66.0,Partly sunny.
468,2024-07-20 11:00:00,31.0,62.0,Broken clouds.
469,2024-07-20 12:00:00,32.0,62.0,Broken clouds.
470,2024-07-20 13:00:00,33.0,70.0,Partly sunny.
471,2024-07-20 14:00:00,33.0,66.0,Partly sunny.
472,2024-07-20 15:00:00,33.0,66.0,Partly sunny.
473,2024-07-20 16:00:00,33.0,66.0,Partly sunny.
474,2024-07-20 17:00:00,32.0,66.0,Partly sunny.
475,2024-07-20 18:00:00,30.0,62.0,Partly sunny.
476,2024-07-20 19:00:00,30.0,62.0,Partly sunny.
477,2024-07-20 20:00:00,29.0,66.0,Passing clouds.
478,2024-07-20 21:00:00,29.0,66.0,Passing clouds.
479,2024-07-20 22:00:00,29.0,70.0,Passing clouds.
480,2024-07-20 23:00:00,29.0,70.0,Passing clouds.
481,2024-07-21 00:00:00,29.0,74.0,Passing clouds.
482,2024-07-21 01:00:00,29.0,79.0,Passing clouds.
483,2024-07-21 02:00:00,29.0,79.0,Passing clouds.
484,2024-07-21 03:00:00,28.0,74.0,Partly cloudy.
485,2024-07-21 04:00:00,28.0,74.0,Passing clouds.
486,2024-07-21 05:00:00,28.0,79.0,Passing clouds.
487,2024-07-21 06:00:00,28.0,79.0,Passing clouds.
488,2024-07-21 07:00:00,28.0,79.0,Passing clouds.
489,2024-07-21 08:00:00,28.0,79.0,Partly sunny.
490,2024-07-21 09:00:00,30.0,70.0,Partly sunny.
491,2024-07-21 10:00:00,30.0,66.0,Partly sunny.
492,2024-07-21 11:00:00,32.0,62.0,Partly sunny.
493,2024-07-21 12:00:00,31.0,62.0,Broken clouds.
494,2024-07-21 13:00:00,30.0,70.0,Broken clouds.
495,2024-07-21 14:00:00,31.0,66.0,Partly sunny.
496,2024-07-21 15:00:00,31.0,66.0,Partly sunny.
497,2024-07-21 16:00:00,31.0,66.0,Partly sunny.
498,2024-07-21 17:00:00,31.0,66.0,Partly sunny.
499,2024-07-21 18:00:00,31.0,62.0,Partly sunny.
500,2024-07-21 19:00:00,30.0,62.0,Partly sunny.
501,2024-07-21 20:00:00,30.0,66.0,Passing clouds.
502,2024-07-21 21:00:00,29.0,66.0,Passing clouds.
503,2024-07-21 22:00:00,28.0,70.0,Passing clouds.
504,2024-07-21 23:00:00,28.0,70.0,Passing clouds.
505,2024-07-22 00:00:00,28.0,74.0,Passing clouds.
506,2024-07-22 01:00:00,28.0,79.0,Passing clouds.
507,2024-07-22 02:00:00,28.0,79.0,Passing clouds.
508,2024-07-22 03:00:00,28.0,74.0,Passing clouds.
509,2024-07-22 04:00:00,27.0,74.0,Passing clouds.
510,2024-07-22 05:00:00,27.0,79.0,Passing clouds.
511,2024-07-22 06:00:00,27.0,79.0,Passing clouds.
512,2024-07-22 07:00:00,27.0,79.0,Passing clouds.
513,2024-07-22 08:00:00,29.0,79.0,Partly sunny.
514,2024-07-22 09:00:00,29.0,70.0,Partly sunny.
515,2024-07-22 10:00:00,30.0,66.0,Partly sunny.
516,2024-07-22 11:00:00,31.0,62.0,Broken clouds.
517,2024-07-22 12:00:00,32.0,62.0,Scattered showers. Partly sunny.
518,2024-07-22 13:00:00,32.0,70.0,Partly sunny.
519,2024-07-22 14:00:00,32.0,66.0,Partly sunny.
520,2024-07-22 15:00:00,32.0,66.0,Partly sunny.
521,2024-07-22 16:00:00,32.0,66.0,Partly sunny.
522,2024-07-22 17:00:00,31.0,66.0,Partly sunny.
523,2024-07-22 18:00:00,30.0,62.0,Broken clouds.
524,2024-07-22 19:00:00,30.0,62.0,Partly sunny.
525,2024-07-22 20:00:00,29.0,66.0,Passing clouds.
526,2024-07-22 21:00:00,29.0,66.0,Passing clouds.
527,2024-07-22 22:00:00,29.0,70.0,Partly cloudy.
528,2024-07-22 23:00:00,29.0,70.0,Partly cloudy.
529,2024-07-23 00:00:00,29.0,74.0,Partly cloudy.
530,2024-07-23 01:00:00,29.0,79.0,Passing clouds.
531,2024-07-23 02:00:00,28.0,79.0,Passing clouds.
532,2024-07-23 03:00:00,28.0,74.0,Passing clouds.
533,2024-07-23 04:00:00,28.0,74.0,Passing clouds.
534,2024-07-23 05:00:00,28.0,79.0,Passing clouds.
535,2024-07-23 06:00:00,28.0,79.0,Passing clouds.
536,2024-07-23 07:00:00,28.0,79.0,Passing clouds.
537,2024-07-23 08:00:00,29.0,79.0,Partly sunny.
538,2024-07-23 09:00:00,30.0,70.0,Partly sunny.
539,2024-07-23 10:00:00,30.0,66.0,Broken clouds.
540,2024-07-23 11:00:00,31.0,62.0,Broken clouds.
541,2024-07-23 12:00:00,31.0,62.0,Scattered clouds.
542,2024-07-23 13:00:00,31.0,70.0,Partly sunny.
543,2024-07-23 14:00:00,32.0,66.0,Partly sunny.
544,2024-07-23 15:00:00,32.0,66.0,Partly sunny.
545,2024-07-23 16:00:00,32.0,66.0,Partly sunny.
546,2024-07-23 17:00:00,31.0,66.0,Partly sunny.
547,2024-07-23 18:00:00,30.0,62.0,Partly sunny.
548,2024-07-23 19:00:00,30.0,62.0,Partly sunny.
549,2024-07-23 20:00:00,29.0,66.0,Passing clouds.
550,2024-07-23 21:00:00,29.0,66.0,Passing clouds.
551,2024-07-23 22:00:00,29.0,70.0,Passing clouds.
552,2024-07-23 23:00:00,29.0,70.0,Passing clouds.
553,2024-07-24 00:00:00,29.0,74.0,Passing clouds.
554,2024-07-24 01:00:00,29.0,74.0,Passing clouds.
555,2024-07-24 02:00:00,29.0,74.0,Passing clouds.
556,2024-07-24 03:00:00,28.0,74.0,Passing clouds.
557,2024-07-24 04:00:00,28.0,79.0,Passing clouds.
558,2024-07-24 05:00:00,28.0,79.0,Passing clouds.
559,2024-07-24 06:00:00,28.0,79.0,Passing clouds.
560,2024-07-24 07:00:00,28.0,84.0,Passing clouds.
561,2024-07-24 08:00:00,28.0,79.0,Partly sunny.
562,2024-07-24 09:00:00,30.0,70.0,Partly sunny.
563,2024-07-24 10:00:00,30.0,70.0,Partly sunny.
564,2024-07-24 11:00:00,32.0,66.0,Partly sunny.
565,2024-07-24 12:00:00,31.0,63.0,Broken clouds.
566,2024-07-24 13:00:00,30.0,63.0,Broken clouds.
567,2024-07-24 14:00:00,31.0,63.0,Partly sunny.
568,2024-07-24 15:00:00,31.0,63.0,Partly sunny.
569,2024-07-24 16:00:00,31.0,59.0,Partly sunny.
570,2024-07-24 17:00:00,31.0,66.0,Partly sunny.
571,2024-07-24 18:00:00,31.0,66.0,Partly sunny.
572,2024-07-24 19:00:00,30.0,62.0,Partly sunny.
573,2024-07-24 20:00:00,30.0,66.0,Passing clouds.
574,2024-07-24 21:00:00,29.0,66.0,Passing clouds.
575,2024-07-24 22:00:00,28.0,70.0,Passing clouds.
576,2024-07-24 23:00:00,28.0,70.0,Passing clouds.
577,2024-07-25 00:00:00,28.0,70.0,Passing clouds.
578,2024-07-25 01:00:00,28.0,70.0,Passing clouds.
579,2024-07-25 02:00:00,28.0,70.0,Passing clouds.
580,2024-07-25 03:00:00,28.0,79.0,Passing clouds.
581,2024-07-25 04:00:00,27.0,79.0,Passing clouds.
582,2024-07-25 05:00:00,27.0,79.0,Passing clouds.
583,2024-07-25 06:00:00,27.0,79.0,Passing clouds.
584,2024-07-25 07:00:00,27.0,79.0,Passing clouds.
585,2024-07-25 08:00:00,29.0,79.0,Partly sunny.
586,2024-07-25 09:00:00,29.0,70.0,Partly sunny.
587,2024-07-25 10:00:00,30.0,70.0,Broken clouds.
588,2024-07-25 11:00:00,31.0,62.0,Broken clouds.
589,2024-07-25 12:00:00,32.0,59.0,Partly sunny.
590,2024-07-25 13:00:00,32.0,52.0,Partly sunny.
591,2024-07-25 14:00:00,32.0,59.0,Partly sunny.
592,2024-07-25 15:00:00,32.0,52.0,Partly sunny.
593,2024-07-25 16:00:00,32.0,52.0,Partly sunny.
594,2024-07-25 17:00:00,31.0,52.0,Partly sunny.
595,2024-07-25 18:00:00,30.0,55.0,Partly sunny.
596,2024-07-25 19:00:00,30.0,55.0,Partly sunny.
597,2024-07-25 20:00:00,29.0,70.0,Passing clouds.
598,2024-07-25 21:00:00,29.0,74.0,Passing clouds.
599,2024-07-25 22:00:00,29.0,74.0,Passing clouds.
600,2024-07-25 23:00:00,29.0,74.0,Passing clouds.
601,2024-07-26 00:00:00,29.0,70.0,Passing clouds.
602,2024-07-26 01:00:00,29.0,70.0,Passing clouds.
603,2024-07-26 02:00:00,28.0,74.0,Passing clouds.
604,2024-07-26 03:00:00,28.0,79.0,Passing clouds.
605,2024-07-26 04:00:00,28.0,79.0,Passing clouds.
606,2024-07-26 05:00:00,28.0,70.0,Passing clouds.
607,2024-07-26 06:00:00,28.0,74.0,Passing clouds.
608,2024-07-26 07:00:00,28.0,79.0,Passing clouds.
609,2024-07-26 08:00:00,28.0,74.0,Partly sunny.
610,2024-07-26 09:00:00,30.0,70.0,Partly sunny.
611,2024-07-26 10:00:00,30.0,70.0,Partly sunny.
612,2024-07-26 11:00:00,31.0,62.0,Partly sunny.
613,2024-07-26 12:00:00,31.0,59.0,Partly sunny.
614,2024-07-26 13:00:00,30.0,59.0,Broken clouds.
615,2024-07-26 14:00:00,31.0,56.0,Broken clouds.
616,2024-07-26 15:00:00,31.0,52.0,Partly sunny.
617,2024-07-26 16:00:00,31.0,55.0,Partly sunny.
618,2024-07-26 17:00:00,31.0,55.0,Partly sunny.
619,2024-07-26 18:00:00,31.0,55.0,Partly sunny.
620,2024-07-26 19:00:00,30.0,59.0,Partly sunny.
621,2024-07-26 20:00:00,30.0,70.0,Passing clouds.
622,2024-07-26 21:00:00,29.0,74.0,Passing clouds.
623,2024-07-26 22:00:00,28.0,74.0,Passing clouds.
624,2024-07-26 23:00:00,28.0,74.0,Passing clouds.
625,2024-07-27 00:00:00,28.0,74.0,Passing clouds.
626,2024-07-27 01:00:00,28.0,74.0,Passing clouds.
627,2024-07-27 02:00:00,28.0,79.0,Passing clouds.
628,2024-07-27 03:00:00,28.0,79.0,Passing clouds.
629,2024-07-27 04:00:00,27.0,74.0,Passing clouds.
630,2024-07-27 05:00:00,27.0,70.0,Passing clouds.
631,2024-07-27 06:00:00,27.0,79.0,Passing clouds.
632,2024-07-27 07:00:00,27.0,79.0,Passing clouds.
633,2024-07-27 08:00:00,29.0,74.0,Partly sunny.
634,2024-07-27 09:00:00,29.0,70.0,Partly sunny.
635,2024-07-27 10:00:00,30.0,66.0,Partly sunny.
636,2024-07-27 11:00:00,31.0,62.0,Partly sunny.
637,2024-07-27 12:00:00,32.0,62.0,Partly sunny.
638,2024-07-27 13:00:00,32.0,62.0,Broken clouds.
639,2024-07-27 14:00:00,32.0,59.0,Broken clouds.
640,2024-07-27 15:00:00,32.0,59.0,Partly sunny.
641,2024-07-27 16:00:00,32.0,46.0,Partly sunny.
642,2024-07-27 17:00:00,31.0,49.0,Partly sunny.
643,2024-07-27 18:00:00,30.0,52.0,Partly sunny.
644,2024-07-27 19:00:00,30.0,55.0,Partly sunny.
645,2024-07-27 20:00:00,29.0,70.0,Passing clouds.
646,2024-07-27 21:00:00,29.0,74.0,Passing clouds.
647,2024-07-27 22:00:00,28.0,74.0,Passing clouds.
648,2024-07-27 23:00:00,28.0,74.0,Passing clouds.
649,2024-07-28 00:00:00,28.0,74.0,Passing clouds.
650,2024-07-28 01:00:00,28.0,74.0,Passing clouds.
651,2024-07-28 02:00:00,28.0,74.0,Passing clouds.
652,2024-07-28 03:00:00,28.0,79.0,Passing clouds.
653,2024-07-28 04:00:00,27.0,79.0,Passing clouds.
654,2024-07-28 05:00:00,27.0,79.0,Passing clouds.
655,2024-07-28 06:00:00,27.0,79.0,Passing clouds.
656,2024-07-28 07:00:00,27.0,79.0,Passing clouds.
657,2024-07-28 08:00:00,29.0,74.0,Partly sunny.
658,2024-07-28 09:00:00,30.0,70.0,Partly sunny.
659,2024-07-28 10:00:00,31.0,62.0,Partly sunny.
660,2024-07-28 11:00:00,31.0,59.0,Partly sunny.
661,2024-07-28 12:00:00,32.0,59.0,Partly sunny.
662,2024-07-28 13:00:00,33.0,52.0,Partly sunny.
663,2024-07-28 14:00:00,33.0,47.0,Partly sunny.
664,2024-07-28 15:00:00,33.0,49.0,Partly sunny.
665,2024-07-28 16:00:00,33.0,49.0,Partly sunny.
666,2024-07-28 17:00:00,32.0,49.0,Partly sunny.
667,2024-07-28 18:00:00,30.0,52.0,Partly sunny.
668,2024-07-28 19:00:00,30.0,70.0,Partly sunny.
669,2024-07-28 20:00:00,29.0,70.0,Passing clouds.
670,2024-07-28 21:00:00,29.0,70.0,Passing clouds.
671,2024-07-28 22:00:00,28.0,70.0,Passing clouds.
672,2024-07-28 23:00:00,28.0,70.0,Passing clouds.
673,2024-07-29 00:00:00,29.0,70.0,Passing clouds.
674,2024-07-29 01:00:00,29.0,74.0,Passing clouds.
675,2024-07-29 02:00:00,28.0,74.0,Passing clouds.
676,2024-07-29 03:00:00,28.0,79.0,Passing clouds.
677,2024-07-29 04:00:00,28.0,79.0,Passing clouds.
678,2024-07-29 05:00:00,28.0,79.0,Passing clouds.
679,2024-07-29 06:00:00,28.0,79.0,Passing clouds.
680,2024-07-29 07:00:00,28.0,74.0,Passing clouds.
681,2024-07-29 08:00:00,28.0,74.0,Partly sunny.
682,2024-07-29 09:00:00,30.0,70.0,Partly sunny.
683,2024-07-29 10:00:00,30.0,70.0,Partly sunny.
684,2024-07-29 11:00:00,31.0,62.0,Partly sunny.
685,2024-07-29 12:00:00,31.0,59.0,Broken clouds.
686,2024-07-29 13:00:00,30.0,63.0,Broken clouds.
687,2024-07-29 14:00:00,31.0,63.0,Partly sunny.
688,2024-07-29 15:00:00,31.0,63.0,Partly sunny.
689,2024-07-29 16:00:00,31.0,56.0,Partly sunny.
690,2024-07-29 17:00:00,31.0,56.0,Partly sunny.
691,2024-07-29 18:00:00,31.0,56.0,Partly sunny.
692,2024-07-29 19:00:00,30.0,59.0,Partly sunny.
693,2024-07-29 20:00:00,30.0,70.0,Passing clouds.
694,2024-07-29 21:00:00,29.0,70.0,Passing clouds.
695,2024-07-29 22:00:00,28.0,70.0,Passing clouds.
696,2024-07-29 23:00:00,28.0,70.0,Passing clouds.
697,2024-07-30 00:00:00,28.0,70.0,Passing clouds.
698,2024-07-30 01:00:00,28.0,74.0,Passing clouds.
699,2024-07-30 02:00:00,28.0,79.0,Passing clouds.
700,2024-07-30 03:00:00,28.0,79.0,Passing clouds.
701,2024-07-30 04:00:00,27.0,79.0,Passing clouds.
702,2024-07-30 05:00:00,27.0,79.0,Passing clouds.
703,2024-07-30 06:00:00,27.0,79.0,Passing clouds.
704,2024-07-30 07:00:00,27.0,74.0,Passing clouds.
705,2024-07-30 08:00:00,29.0,74.0,Partly sunny.
706,2024-07-30 09:00:00,29.0,70.0,Partly sunny.
707,2024-07-30 10:00:00,30.0,70.0,Partly sunny.
708,2024-07-30 11:00:00,31.0,66.0,Partly sunny.
709,2024-07-30 12:00:00,32.0,59.0,Partly sunny.
710,2024-07-30 13:00:00,32.0,56.0,Broken clouds.
711,2024-07-30 14:00:00,32.0,63.0,Broken clouds.
712,2024-07-30 15:00:00,32.0,56.0,Partly sunny.
713,2024-07-30 16:00:00,32.0,56.0,Partly sunny.
714,2024-07-30 17:00:00,31.0,56.0,Partly sunny.
715,2024-07-30 18:00:00,30.0,56.0,Partly sunny.
716,2024-07-30 19:00:00,30.0,62.0,Partly sunny.
717,2024-07-30 20:00:00,29.0,70.0,Passing clouds.
718,2024-07-30 21:00:00,29.0,74.0,Passing clouds.
719,2024-07-30 22:00:00,28.0,74.0,Passing clouds.
720,2024-07-30 23:00:00,28.0,74.0,Passing clouds.
721,2024-07-31 00:00:00,28.0,74.0,Partly cloudy.
722,2024-07-31 01:00:00,28.0,74.0,Passing clouds.
723,2024-07-31 02:00:00,28.0,74.0,Passing clouds.
724,2024-07-31 03:00:00,28.0,79.0,Passing clouds.
725,2024-07-31 04:00:00,27.0,79.0,Passing clouds.
726,2024-07-31 05:00:00,27.0,79.0,Passing clouds.
727,2024-07-31 06:00:00,27.0,79.0,Passing clouds.
728,2024-07-31 07:00:00,27.0,79.0,Passing clouds.
729,2024-07-31 08:00:00,29.0,70.0,Broken clouds.
730,2024-07-31 09:00:00,29.0,70.0,Partly sunny.
731,2024-07-31 10:00:00,30.0,70.0,Rain. Scattered clouds.
732,2024-07-31 11:00:00,31.0,53.0,Rain. Scattered clouds.
733,2024-07-31 12:00:00,32.0,67.0,Partly sunny.
734,2024-07-31 13:00:00,32.0,56.0,Scattered showers. Partly sunny.
735,2024-07-31 14:00:00,32.0,59.0,Scattered showers. Scattered clouds.
736,2024-07-31 15:00:00,32.0,56.0,Scattered showers. Partly sunny.
737,2024-07-31 16:00:00,32.0,59.0,Scattered showers. Scattered clouds.
738,2024-07-31 17:00:00,31.0,59.0,Sprinkles. Scattered clouds.
739,2024-07-31 18:00:00,30.0,52.0,Thunderstorms. Scattered clouds.
740,2024-07-31 19:00:00,30.0,66.0,Scattered showers. Partly sunny.
741,2024-07-31 20:00:00,29.0,70.0,Passing clouds.
742,2024-07-31 21:00:00,29.0,74.0,Passing clouds.
743,2024-07-31 22:00:00,28.0,74.0,Partly cloudy.
744,2024-07-31 23:00:00,28.0,74.0,Passing clouds.
745,2024-07-08 12:25:00,,,Sprinkles. Scattered clouds.
746,2024-07-31 11:12:00,,,Rain showers. Scattered clouds.
747,2024-07-31 11:25:00,,,Sprinkles. Partly sunny.
748,2024-07-31 17:28:00,,,Thunderstorms. Scattered clouds.
